Lizdeika,legendary figure
Llao,God
Llefelys,legendary figure
Lludd Llaw Eraint,mythological king
Lo-Ammi,human biblical figure
Lo-Ruhama,human biblical figure
Locana Buddha,Buddha
Loch Ness Monster,legendary figure
Locrinus,legendary figure
Lois,human biblical figure
Lokesvararaja,Buddha
Loki,eschatological figure
Lori Lemaris,merfolk in a work of fiction
Lorrcioðgarr Vidisfansson,legendary human figure
Lot,human biblical figure
Lot in Islam,prophet of Islam
Lot in Islam,Quranic character
Lot's older daughter,human biblical figure
Lot's wife,character from the Quran and the Bible
Lot's younger daughter,human biblical figure
Lotan,human biblical figure
Lucia Nanami,merfolk in a work of fiction
Lucifer,angel in Judaism
Lucifer,angels in Christianity
Lucifer,archangel
Lucifer,fallen angel
Lucifer Morningstar,fallen angel
Lucius (epistle to the Romans),human biblical figure
Lucius Tarquinius Priscus,legendary figure
Lud,human biblical figure
Lugaid mac Con Roí,legendary figure
Lulis,merfolk in a work of fiction
Lumir,legendary figure
Lydia of Thyatira,human biblical figure
Lydus,legendary progenitor
Mánagarmr,eschatological figure
Maṅgala Buddha,Buddha
Māṇḍakarṇi,Characters in the Ramayana
Maacah,human biblical figure
Maacah,human biblical figure
Maacah,human biblical figure
Maacah,human biblical figure
Maacah,human biblical figure
Maaseiah,human biblical figure
Maaseiah,human biblical figure
Maaseiah,human biblical figure
Maath,human biblical figure
Maaz,human biblical figure
Macchanu,Characters in the Ramayana
Machi,human biblical figure
Machir,human biblical figure
Machul (son of Elam),human biblical figure
Mad Gasser of Mattoon,legendary figure
Madai,human biblical figure
Madoc ap Uthyr,legendary figure
Mādrī,character in the Mahabharata
Mafate,legendary figure
Magdalena the Mermaid,merfolk in a work of fiction
Magog,human biblical figure
Mahabahu,character in the Mahabharata
Mahacitra,character in the Mahabharata
Mahah,Book of Mormon character
Mahalalel,human biblical figure
Mahalath,human biblical figure
Mahalath,human biblical figure
Maharai,human biblical figure
Mahath,human biblical figure
Mahavira,Tirthankara
Mahdi,messiah
Mahdi,eschatological figure
Maher-shalal-hash-baz,human biblical figure
Mahlah,human biblical figure
Mahli,human biblical figure
Mahlon,human biblical figure
Mahol,human biblical figure
Mahucatah,protoplast
Mai An Tiêm,legendary figure
Maitreya,Buddha
Makardhwaja,Characters in the Ramayana
Maki-hime-no-Mikoto,legendary human figure
Makir,human biblical figure
Malassar,human biblical figure
Malchiah,human biblical figure
Malchiel,human biblical figure
Malchijah,human biblical figure
Malchishua,human biblical figure
Male Figure (Nkisi Nkondi),Nkisi
Maleagant,legendary figure
Malgven,legendary figure
Malkiram,human biblical figure
Mallinātha,God
Mallinātha,Tirthankara
Mamre,human biblical figure
Manahath,human biblical figure
Manaia,legendary figure
Manasseh,human biblical figure
Manasseh,human biblical figure
Manasseh,human biblical figure
Manboshi,merfolk in a work of fiction
Maneros,legendary figure
Manibhadra,Characters in the Ramayana
Maniilaq,legendary figure
Manoah,human biblical figure
Mantharā,Characters in the Ramayana
Manuchehr,legendary figure
Maoch,human biblical figure
Maon,human biblical figure
Múnia de Barcelona,legendary figure
Marchosias,fallen angel
Marcolf,legendary figure
Mareri,legendary figure
Marganus,legendary figure
Marganus II,legendary king of Britain
Maria Napole,merfolk in a work of fiction
Maria Varona,legendary figure
Marichi,Rishi
Marie,merfolk in a work of fiction
Mark (1 Peter 5),human biblical figure
Mark of Cornwall,mythological king
Mark the cousin of Barnabas,human biblical figure
Marsena,human biblical figure
Martha,human biblical figure
Martina of Rome,legendary saint
Marudevi,God
Mary,human biblical figure
Mary Jacobi,human biblical figure
Mary Magdalene,human biblical figure
Mary of Bethany,human biblical figure
Mary of Clopas,human biblical figure
Mary of Rome,human biblical figure
Marya Morevna,polenitsa
Masek,human biblical figure
Mash,human biblical figure
Mashya and Mashyana,protoplast
Masih ad-Dajjal,Quranic character
Masih ad-Dajjal,eschatological figure
Massa,human biblical figure
Master Lampe,legendary figure
Matamba,Nkisi
Matred,human biblical figure
Matri,human biblical figure
Mattan,human biblical figure
Mattan,human biblical figure
Mattatha,human biblical figure
Mattathias,human biblical figure
Mattathias,human biblical figure
Matthan,human biblical figure
Matthat,human biblical figure
Matthat,human biblical figure
Matthew the Apostle,human biblical figure
Matthias the Apostle,human biblical figure
Matti Kurki,legendary human figure
Maung Pauk Kyaing,legendary human figure
Maximinus of Aix,legendary figure
Maya Sita,Characters in the Ramayana
Mbombo,God
Me-zahab,human biblical figure
Mebunnai the Hushathite,human biblical figure
Medad,human biblical figure
Medb,legendary figure
Medhaṅkara,Buddha
Medullina,legendary figure
Mehetabel,human biblical figure
Mehujael,human biblical figure
Mehuman,human biblical figure
Meirchion,mythological king
Melchi,human biblical figure
Melchi,human biblical figure
Melchior,human biblical figure
Melchizedek,human biblical figure
Melea,human biblical figure
Meliodas,legendary figure
Melzar,human biblical figure
Memucan,human biblical figure
Menahem,human biblical figure
Menes,legendary progenitor
Menna,human biblical figure
Mephibosheth,human biblical figure
Mera,Atlanteans
Mera,Atlanteans
Merab,human biblical figure
Merari,human biblical figure
Mered,human biblical figure
Meres,human biblical figure
Merlin,legendary figure
Mermaid Thetis,merfolk in a work of fiction
Mero,merfolk in a work of fiction
Mero,merfolk in a work of fiction
Merushah,human biblical figure
Mesha,human biblical figure
Meshach,human biblical figure
Meshech,human biblical figure
Meshullam,human biblical figure
Meshullam,human biblical figure
Meshullemeth,human biblical figure
Metatron,angels in Christianity
Metatron,archangel
Metatron,Angel of the Presence
Methusael,human biblical figure
Methuselah,human biblical figure
Mibsam,human biblical figure
Micah,human biblical figure
Micah,human biblical figure
Micaiah,human biblical figure
Michael,angel in Judaism
Michael,angels in Christianity
Michael,archangel
Michael,human biblical figure
Michael,human biblical figure
Michael,human biblical figure
Michael,Mukarrabun
Michal,human biblical figure
Midian,human biblical figure
Midwife Salome,human biblical figure
Mihailo Kazaryanin,bogatyr
Mihaylo Potyk,bogatyr
Mikula Selyaninovich,bogatyr
Milcah,human biblical figure
Milcah,human biblical figure
Millus,legendary figure
Miloš Obilić,legendary figure
Minean,human biblical figure
Minister of the Left,merfolk in a work of fiction
Minister of the Right,merfolk in a work of fiction
Minos,mythological king
Miriam,human biblical figure
Mishawaka,legendary figure
Mishma,human biblical figure
Mithredath,human biblical figure
Mitravinda,Ashtabharya
Mizpar,human biblical figure
Mizraim,human biblical figure
Mizzah,human biblical figure
Moab,human biblical figure
Moadocus,legendary figure
Modron,legendary figure
Molad,human biblical figure
Molid,human biblical figure
Moll Dyer,legendary human figure
Montorius,legendary figure
Mora,merfolk in a work of fiction
Morasthi,human biblical figure
Mordecai,human biblical figure
Mordred,legendary figure
Mordred,legendary figure
Morgan le Fay,legendary figure
Morgause,legendary figure
Morien,legendary figure
Mormaer Beth,legendary figure
Mormon,Book of Mormon character
Moroni,Book of Mormon character
Moronihah,Book of Mormon character
Moronihah,Book of Mormon character
Moses,human biblical figure
Moses in Islam,prophet of Islam
mother of Zibeon,human biblical figure
Mtskhetos,legendary figure
Mualeleth,human biblical figure
Mucukunda,character in the Mahabharata
Muelona,legendary figure
Muezza,legendary figure
Mug Láma,legendary figure
Mug Nuadat,mythological king
Muhammad in Islam,prophet of Islam
Mulek,Book of Mormon character
Munisuvrata,God
Munisuvrata,Tirthankara
Mupe,protoplast
Muppim,human biblical figure
Muriel,angels in Christianity
Musa Kesedžija,legendary figure
Mushi,human biblical figure
Muspell,mythological king
Nór,legendary figure
Naamah,fallen angel
Naamah,human biblical figure
Naamah,human biblical figure
Naaman,biblical character
Naaman,human biblical figure
Naaman,human biblical figure
Nabal,human biblical figure
Nabhaga,legendary figure
Nabhi,God
Naboth,human biblical figure
Nabusachar,human biblical figure
Nadab,human biblical figure
Nadab,human biblical figure
Nagamizo no Mikoto,legendary human figure
Naggai,human biblical figure
Nagnajiti,Ashtabharya
Naharai,human biblical figure
Nahash,human biblical figure
Nahath,human biblical figure
Nahbi,human biblical figure
Nahor,human biblical figure
Nahor,human biblical figure
Nahshon,human biblical figure
Nahuṣa,character in the Mahabharata
Nahum,human biblical figure
Nahum,human biblical figure
Nahusa,legendary figure
Naked fugitive,human biblical figure
Nakon,human biblical figure
Nalakuvara,Characters in the Ramayana
Naminātha,God
Naminātha,Tirthankara
Nan Wade,legendary figure
Nano Begal,legendary human figure
Naomi,human biblical figure
Naphish,human biblical figure
Naphtali,human biblical figure
Narcissus,biblical character
Narishyanta,mythological king
Nasreddin,legendary hero
Nastasya Korolevichna,polenitsa
Nastasya Mikulishna,polenitsa
Nathan,human biblical figure
Nathan,human biblical figure
Nathanael,human biblical figure
Navasard,legendary figure
Neariah,human biblical figure
Nebaioth,human biblical figure
Nebat,human biblical figure
Nebuzaradan,human biblical figure
Neco,human biblical figure
Nedabiah,human biblical figure
Nehemiah,human biblical figure
Nehushtan,serpent in the Bible
Neiduan,mythological king
Nelchael,fallen angel
Nemausus,God
Neminātha,God
Nemuel,biblical character
Nepheg,human biblical figure
Nepheg,human biblical figure
Nephi,Book of Mormon character
Nephi the Disciple,Book of Mormon character
"Nephi, son of Helaman",Book of Mormon character
Neptune,merfolk in a work of fiction
Ner,human biblical figure
Nereus,biblical character
Nereus,Atlanteans
Neri,human biblical figure
Neriah,human biblical figure
Nestingum,legendary figure
Nethaneel,human biblical figure
Nethanel,human biblical figure
Nethaniah,human biblical figure
Nethaniah,human biblical figure
Ngātoro-i-rangi,legendary figure
Niß Puk,legendary figure
Niðhad,mythological king
Nicodemus,human biblical figure
Nigist Fura,legendary human figure
Nikita the Tanner,bogatyr
Nimrod,human biblical figure
Nimshi,human biblical figure
Nimue,legendary figure
Nine Barons of Fame,legendary figure
Ning Feng,legendary figure
Ninmon,legendary figure
Nirjara,character in the Mahabharata
Nisroch,fallen angel
nkisi nkondi-71.1892.70.4,Nkisi
Noa,human biblical figure
Noadiah,human biblical figure
Noah,human biblical figure
Noah in Islam,prophet of Islam
Noah's wife,human biblical figure
Noam,human biblical figure
Nobah,human biblical figure
Nuada Airgetlám,mythological king
Nuidis Vulko,Atlanteans
Numa Pompilius,legendary figure
Numitor,mythological king
Nun,biblical character
Nun,human biblical figure
Nunasoko Nakatsu-hime,legendary human figure
Nunong Karugtong,legendary figure
Nuriel,angel in Judaism
Nyambe,God
Nzambi a Mpungu,God
Nzame,God
Obadiah,human biblical figure
Obadiah,human biblical figure
Obadiah,human biblical figure
Obal,human biblical figure
Obed,human biblical figure
Obed,human biblical figure
Ocean Master,Atlanteans
Ochran,human biblical figure
Oded,human biblical figure
Oded,human biblical figure
Odede,biblical character
Oenus,legendary king of Britain
Offa of Angel,mythological king
Og,human biblical figure
Oghene,God
Oghuz Khagan,legendary figure
Ogier the Dane,legendary figure
Ohad,human biblical figure
Ohel,human biblical figure
Ohol,God
Oholah,human biblical figure
Oholiab,human biblical figure
Oholibah,human biblical figure
Oketsu-hime no mikoto,legendary human figure
Okimi no Mikoto,legendary human figure
Okitsu Yoso,legendary human figure
Okwa,legendary figure
Olof (I) of Sweden,mythological king
Olof Björnsson,mythological king
Omar,human biblical figure
Ominakuchi-hime,legendary human figure
Omner,Book of Mormon character
Omni,Book of Mormon character
On,human biblical figure
Onam,human biblical figure
Onam,human biblical figure
Onan,human biblical figure
One no Mikoto,legendary human figure
Onnes,legendary figure
Onuphrius,legendary figure
Oomizuguchi no Sukune,legendary human figure
Ophir,human biblical figure
"Ora, daughter of Ur",human biblical figure
Oreb,biblical character
Oren,human biblical figure
Orpah,human biblical figure
Orpheus and Eurydice,legendary figure
Osarseph,legendary figure
Otger Cataló,legendary figure
Othniel,human biblical figure
Oto-hime,legendary figure
Otohime,merfolk in a work of fiction
Otoshiki,legendary human figure
Ouza,angel in Judaism
ox and donkey,biblical animal
Oyakuchi no Sukune no Mikoto,legendary human figure
Ozem,human biblical figure
Ozem,human biblical figure
Pèdauca,mythological king
Paanchi,Book of Mormon character
Paarai,human biblical figure
Paarai the Arbite,human biblical figure
Padma Buddha,Buddha
Padmaprabha,God
Padmaprabha,Tirthankara
Přemysl the Ploughman,legendary figure
Pagiel,human biblical figure
Pahaliah,angels in Christianity
Pahath-Moab,human biblical figure
Paila,Rishi
Palti,human biblical figure
Palti (tribe of Benjamin),human biblical figure
Paltiel,human biblical figure
Pan Twardowski,legendary figure
Pandora,protoplast
Paphnutius the Ascetic,legendary figure
paralytic,human biblical figure
Paralytic at Bethesda,human biblical figure
Parmenas,human biblical figure
Parnach,human biblical figure
Parosh,human biblical figure
Parshvanatha,God
Parshvanatha,Tirthankara
Pashur (son of Immer),human biblical figure
Pathrusim,human biblical figure
Patience Worth,legendary figure
Pōtiki-tiketike,legendary figure
Patxi Errementaria,legendary figure
Pedahzur,human biblical figure
Pedaiah,human biblical figure
Pedaiah,human biblical figure
Peeping Tom of Coventry,legendary figure
Pelaiah,human biblical figure
Pelatiah,human biblical figure
Pelatiah,human biblical figure
Peleg,human biblical figure
Peleth,human biblical figure
Pellas,legendary figure
Pellinore,legendary figure
Penemue,fallen angel
Peng Zu,legendary figure
Peninnah,human biblical figure
Penninah,biblical character
Percival,legendary figure
Perez,human biblical figure
Perpetua,legendary figure
Persis,biblical character
person from Porlock,legendary figure
Perumthachan,legendary figure
Peter Gynt,legendary figure
Pethuel,human biblical figure
Phallu,human biblical figure
Phanuel,angels in Christianity
Phanuel,human biblical figure
Pharamond,mythological king
Pharaoh,religious character
Pharaoh in the Quran,legendary figure
Pharaoh in the Quran,Quranic character
Pharaoh's daughter (wife of Solomon),human biblical figure
Pharaohs in the Bible,human biblical figure
Phegeus,legendary figure
Phenex,fallen angel
Phicol,human biblical figure
Philip the Apostle,human biblical figure
Philogenes,legendary figure
Phinehas,human biblical figure
Phinehas,human biblical figure
Phoebe,human biblical figure
Phussa Buddha,Buddha
Phut,human biblical figure
Phygelus,biblical character
Pied Piper of Hamelin,legendary figure
Piers Shonks,legendary figure
Pildash,human biblical figure
Piram,human biblical figure
Plautilla,legendary figure
Poiyaunpe,legendary figure
Polkan,bogatyr
Pope Joan,legendary figure
Porrex II,legendary figure
Potiphar,Quranic character
Potiphar,human biblical figure
Potipherah,human biblical figure
Prabhata,character in the Mahabharata
Prabhutaratna,Buddha
Prabukusuma,character in the Mahabharata
Pradyumna,character in the Mahabharata
Prajvalosnisa,Buddhoṣṇīṣa
Pramathi,character in the Mahabharata
Prapaksha Kamboja,character in the Mahabharata
Pravuil,angel in Judaism
Prillar-Guri,legendary figure
Prince Ōhiko,legendary human figure
Prince Hikofutsuoshinomakoto,legendary human figure
Prince Hikosashima,legendary human figure
Prince Jin,immortal
Prince Jin,legendary hero
Prince Wakatakehiko,legendary human figure
Princess Mindy,merfolk in a work of fiction
Princess Shirataki,legendary figure
prodigal son,human biblical figure
Protective Chin-Chin (Lumeçon),legendary figure
Puṣpadanta,God
Puṣpadanta,Tirthankara
Puah,human biblical figure
Puah,human biblical figure
Puah,human biblical figure
Pumphut,legendary figure
Purah,biblical character
Puriel,angel in Judaism
Purochana,character in the Mahabharata
Pushkala,Characters in the Ramayana
Putiel,human biblical figure
Pygarg,biblical animal
Pyrhus,human biblical figure
Pyrrha,legendary progenitor
Pyrrhus the shepherd,legendary figure
Qedar (person),human biblical figure
Qibo,legendary figure
Qin Gao,immortal
Qingxu Daode Zhenjun,immortal
Qitong,mythological king
Qobylandy Toqtarbaiuly,legendary hero
Qohelet,human biblical figure
Queen Clea,Atlanteans
Queen Gwendolen,legendary figure
Queen of Psalm 45,biblical character
Queen of Sheba,human biblical figure
Rüdiger von Bechelaren,legendary figure
Raamah,human biblical figure
Rabshakeh,human biblical figure
Rachel,human biblical figure
Raddai,human biblical figure
Ragnar Lodbrok,mythological king
Raguel,human biblical figure
Rahab,human biblical figure
Ram,human biblical figure
Ram,human biblical figure
Ram,human biblical figure
Rama,legendary figure
Rama,Characters in the Ramayana
Ramón de Foces,legendary figure
Ramathite,human biblical figure
Ramiel,angels in Christianity
Ramiel,fallen angel
Ranakadevi,legendary figure
Randver,mythological king
Rapha,human biblical figure
Raphael,angel in Judaism
Raphael,angels in Christianity
Raphael,archangel
Raphu,human biblical figure
Rarimi de Càller,legendary figure
Rata,legendary figure
Ratnaśikhin,Buddha
Ratnasambhava,Buddha
raven released by Noah,biblical animal
Ravgga,God
Raziel,angel in Judaism
Raziel,angels in Christianity
Raziel,archangel
Razis,human biblical figure
Reba,human biblical figure
Rebecca,human biblical figure
Rechab,human biblical figure
Rechavia,human biblical figure
Redon of Britain,legendary figure
Refil Björnsson,mythological king
Regan,legendary figure
Regem-Melech,human biblical figure
Rehob,human biblical figure
Rehoboam,human biblical figure
Rei,human biblical figure
Rekab,human biblical figure
Rekem,human biblical figure
Remaliah,human biblical figure
Remus,legendary human figure
Renaud de Montauban,legendary figure
Rephaiah,human biblical figure
Reu,human biblical figure
Reuben,human biblical figure
Reuel,human biblical figure
Reumah,biblical character
Revatī,character in the Mahabharata
Rezin,human biblical figure
Rezon the Syrian,human biblical figure
Rhea Silvia,legendary human figure
Rhesa,human biblical figure
Rhoda,human biblical figure
Ribai,human biblical figure
Richard at the Lee,legendary figure
Rience,legendary figure
Riganus,mythological king
Rikiwulf,legendary figure
Rikki Chadwick,merfolk in a work of fiction
Rikuo,merfolk in a work of fiction
Riphath,human biblical figure
Rishyasringa,character in the Mahabharata
Ritzard,legendary figure
Rivallo,legendary figure
Rizia,human biblical figure
Rizpah,human biblical figure
Robert the Devil,legendary figure
Robin Hood,legendary hero
Rohar Rohdoi,legendary figure
Rohgah,human biblical figure
Rohini,Ashtabharya
Romamti-ezer,human biblical figure
Romania,mermaid
Romulus,legendary human figure
Romulus Silvius,mythological king
Rong Cheng,legendary figure
Rong Qiqi,legendary figure
Rong Yuan,legendary figure
Rosh,human biblical figure
Rosier,fallen angel
Roua,God
Rudiobus,God
Rufus,human biblical figure
Rufus of Thebes,human biblical figure
Rukmiṇī,character in the Mahabharata
Rulai Buddha,Buddha
Ruma,legendary figure
Rummu Jüri,legendary hero
Ruth,human biblical figure
Ryōmen Sukuna,legendary figure
Ryuboshi,merfolk in a work of fiction
Sölve,mythological king
Sabatha,human biblical figure
Sabtah,human biblical figure
Sabtechah,human biblical figure
Sacamantecas,legendary figure
Sachar,human biblical figure
Sachia,human biblical figure
Sachiel,angel in Judaism
Sachiel,angels in Christianity
Sadko,legendary figure
Sagramore,legendary figure
Sahadeva,character in the Mahabharata
Sahmi,legendary figure
Saint Alban of Hungary,legendary figure
Saint Anastasius,legendary figure
Saint George,legendary saint
Saint Guinefort,legendary figure
Saint James the Moor-slayer,legendary figure
Saint Michael,angels in Christianity
Saint Nicholas,legendary figure
Saint Peter's mother-in-law,human biblical figure
Saint Terence,human biblical figure
Sakado no Yuratsuhime no Mikoto,legendary human figure
Sakanoue no Tamuramaru,legendary human figure
Salaün ar Foll,legendary figure
Salah,prophet of Islam
Salah,human biblical figure
Salamiel,human biblical figure
Salih,prophet of Islam
Sallai,human biblical figure
Sallu,human biblical figure
Sallu,human biblical figure
Salma,human biblical figure
Salmon,human biblical figure
Salome,human biblical figure
Salome,human biblical figure
Saltus,human biblical figure
Salu,human biblical figure
Sam,Book of Mormon character
Samael,angel in Judaism
Samael,archangel
Samagoth,human biblical figure
Samantabhadrarāja,Buddha
Samaritan woman at the well,human biblical figure
Samba,character in the Mahabharata
Sambhavanātha,God
Sambhavanātha,Tirthankara
Samgar-Nebo,human biblical figure
Samiri,Quranic character
Samsaptakas,character in the Mahabharata
Samson,human biblical figure
Samuel,human biblical figure
Samuel in Islam,prophet of Islam
Samuel the Lamanite,Book of Mormon character
Samyaza,angels in Christianity
Samyaza,fallen angel
Sanatkumara,Rishi
Sandalphon,angels in Christianity
Sandalphon,archangel
Sandalphon,Angel of the Presence
Santa Claus,legendary saint
Santa Muerte,angels in Christianity
Saph,biblical character
Sapphira,human biblical figure
Sara,human biblical figure
Sara,merfolk in a work of fiction
Saraṇaṅkara Buddha,Buddha
Sarah,human biblical figure
Saraph,human biblical figure
Sarezer,human biblical figure
Sariah,Book of Mormon character
Sariel,angels in Christianity
Sariel,archangel
Sariel,Angel of the Presence
Sarsechim,human biblical figure
Saruia,human biblical figure
Satan,fallen angel
Sathariel,fallen angel
Satrajit,legendary figure
Satyabhāmā,Ashtabharya
Sātyaki,character in the Mahabharata
Saul,human biblical figure
Savitri,legendary figure
Savitri and Satyavan,legendary figure
Sawa,legendary figure
Sayona,legendary figure
Scáthach,legendary figure
Schetar-Bosnai,human biblical figure
Scota,legendary figure
Seba,human biblical figure
Sebile,legendary figure
Second Charlemagne,eschatological figure
Second Horseman of the Apocalypse,legendary figure
Secundus,human biblical figure
Sefer-T,God
Segub,human biblical figure
Segub,human biblical figure
Seir,human biblical figure
Seira,merfolk in a work of fiction
Seithenyn,legendary figure
Selaphiel,angel in Judaism
Selaphiel,angels in Christianity
Selaphiel,archangel
Seled,human biblical figure
Semachiah,human biblical figure
Semein,human biblical figure
Senius,legendary figure
Seorim,human biblical figure
Serah,human biblical figure
Seraiah,biblical character
Seraiah,human biblical figure
Seraiah,human biblical figure
Seraiah,human biblical figure
Seraiah,human biblical figure
Seraiah,human biblical figure
Seraiah,human biblical figure
Seraiah,human biblical figure
Seraiah,human biblical figure
Seraphiel,angels in Christianity
Sered,human biblical figure
Sergius Paulus,human biblical figure
Serpent of Eden,biblical animal
Serug,human biblical figure
Servius Tullius,mythological king
Servius Tullius,legendary figure
Seth,human biblical figure
Sethur,human biblical figure
Seven Fairies,xiannü
Severause le Brewse,legendary figure
Shaaph,human biblical figure
Shaaph,human biblical figure
Shaashgaz,human biblical figure
Shabbethai,human biblical figure
Shabbethai,human biblical figure
Shabbethai,human biblical figure
Shadrach,human biblical figure
Shaharaim,human biblical figure
Shakka,God
Shakyamuni Tathāgata,Tathāgata
Shallum,human biblical figure
Shallum,human biblical figure
Shallum,human biblical figure
Shallum,human biblical figure
Shallum,human biblical figure
Shallum,human biblical figure
Shallum,human biblical figure
Shallum,human biblical figure
Shallum,human biblical figure
Shallum,human biblical figure
Shallum,human biblical figure
Shallum,human biblical figure
Shallum,human biblical figure
Shalmai,human biblical figure
Shama,human biblical figure
Shamgar,human biblical figure
Shamhuth,human biblical figure
Shamir,human biblical figure
Shamma,human biblical figure
Shammah,biblical character
Shammah,human biblical figure
Shammai,human biblical figure
Shammai,human biblical figure
Shammai,human biblical figure
Shammua,human biblical figure
Shammua,human biblical figure
Shamsherai,human biblical figure
Shamsiel,angels in Christianity
Shamsiel,fallen angel
Shangdi,God
Shapham,human biblical figure
Shaphan,human biblical figure
Shaphan,human biblical figure
Shaphat,human biblical figure
Shaphat,human biblical figure
Shaphat,human biblical figure
Shaphat,human biblical figure
Shaphat,human biblical figure
Sharai,human biblical figure
Sharar,human biblical figure
Shōrin,legendary figure
Sharmishtha,character in the Mahabharata
Shashai,human biblical figure
Shashak,human biblical figure
Shatrughna,Characters in the Ramayana
Shaul,human biblical figure
Shaul,human biblical figure
Shaul,human biblical figure
Shchek,legendary figure
Sheal,human biblical figure
Shealtiel,human biblical figure
Sheariah,human biblical figure
Shearjashub,human biblical figure
Sheba,human biblical figure
Sheba,human biblical figure
Sheba,human biblical figure
Sheba,human biblical figure
Sheba,human biblical figure
Shebaniah,human biblical figure
Shebaniah,human biblical figure
Shebaniah,human biblical figure
Shebaniah,human biblical figure
Sheber,human biblical figure
Shebna,human biblical figure
Shebuel,human biblical figure
Shecaniah,human biblical figure
Shecaniah,human biblical figure
Shecaniah,human biblical figure
Shecaniah,human biblical figure
Shecaniah,human biblical figure
Shecaniah,human biblical figure
Shechaniah,human biblical figure
Shechem,human biblical figure
Shechem,human biblical figure
Shechem,human biblical figure
Shehariah,human biblical figure
Shelah,human biblical figure
Shelemiah,human biblical figure
Shelemiah,human biblical figure
Shelemiah,human biblical figure
Shelemiah,human biblical figure
Shelemiah,human biblical figure
Shelemiah,human biblical figure
Shelemiah,human biblical figure
Shelemiah,human biblical figure
Sheleph,human biblical figure
Shelesh,human biblical figure
Shelomi,human biblical figure
Shelomith,human biblical figure
Shelomith,human biblical figure
Shelomith,human biblical figure
Shelomith,human biblical figure
Shelomith of Dibri,human biblical figure
Shelomoth,human biblical figure
Shelomoth,human biblical figure
Shelumiel,human biblical figure
Shem,human biblical figure
Shema,human biblical figure
Shema,human biblical figure
Shema,human biblical figure
Shema,human biblical figure
Shema,human biblical figure
Shemaiah,human biblical figure
Shemaiah,human biblical figure
Shemaiah,human biblical figure
Shemaiah,human biblical figure
Shemaiah,human biblical figure
Shemaiah,human biblical figure
Shemaiah,human biblical figure
Shemaiah,human biblical figure
Shemaiah,human biblical figure
Shemaiah,human biblical figure
Shemaiah,human biblical figure
Shemaiah,human biblical figure
Shemaiah,human biblical figure
Shemaiah,human biblical figure
Shemaiah,human biblical figure
Shemaiah,human biblical figure
Shemaiah,human biblical figure
Shemaiah,human biblical figure
Shemaiah,human biblical figure
Shemaiah,human biblical figure
Shemaiah,human biblical figure
Shemaiah,human biblical figure
Shemaiah,human biblical figure
Shemaiah,human biblical figure
Shemaiah,human biblical figure
Shemaiah,human biblical figure
Shemariah,human biblical figure
Shemariah,human biblical figure
Shemariah,human biblical figure
Shemariah,human biblical figure
Shemeber,human biblical figure
Shemed,human biblical figure
Shemer,human biblical figure
Shemer,human biblical figure
Shemida,human biblical figure
Shemiramoth,human biblical figure
Shemiramoth,human biblical figure
Shemuel,human biblical figure
Shemuel,human biblical figure
Shenazar,human biblical figure
Shennong,mythological king
Shephatiah,human biblical figure
Shephatiah,human biblical figure
Shephatiah,human biblical figure
Shephatiah,human biblical figure
Shephatiah,human biblical figure
Shephatiah,human biblical figure
Shephatiah,human biblical figure
Shephatiah,human biblical figure
Shephatiah,human biblical figure
Shepho,human biblical figure
Sherah,human biblical figure
Sherebiah,human biblical figure
Sherebiah,human biblical figure
Sheresh,human biblical figure
Sheriff of Nottingham,legendary human figure
Sheshai,human biblical figure
Sheshan,human biblical figure
Sheshbazzar,human biblical figure
Shethar,human biblical figure
Sheva,human biblical figure
Sheva,human biblical figure
Shiblom,Book of Mormon character
Shiblon,Book of Mormon character
Shihuang,mythological king
Shikitsuhiko no Mikoto,legendary human figure
Shilhi,human biblical figure
Shillem,human biblical figure
Shiloh,human biblical figure
Shilshah,human biblical figure
Shimea,human biblical figure
Shimea,human biblical figure
Shimeah,human biblical figure
Shimeath,human biblical figure
Shimei,human biblical figure
Shimei,human biblical figure
Shimei,human biblical figure
Shimei,human biblical figure
Shimei,human biblical figure
Shimei,human biblical figure
Shimei,human biblical figure
Shimei,human biblical figure
Shimei,human biblical figure
Shimei,human biblical figure
Shimei,human biblical figure
Shimei,human biblical figure
Shimei,human biblical figure
Shimei,human biblical figure
Shimei,human biblical figure
Shimei,human biblical figure
Shimeon,human biblical figure
Shimon,human biblical figure
Shimrath,human biblical figure
Shimri,human biblical figure
Shimri,human biblical figure
Shimri,human biblical figure
Shimri,human biblical figure
Shimron,human biblical figure
Shimshai,human biblical figure
Shinab,human biblical figure
Shiori Oumi,merfolk in a work of fiction
Shiphi,human biblical figure
Shiphrah,human biblical figure
Shiphtan,human biblical figure
Shirahoshi,merfolk in a work of fiction
Shisha,human biblical figure
Shishak,human biblical figure
Shitalanatha,God
Shitalanatha,Tirthankara
Shitalanatha,legendary figure
Shitrai,human biblical figure
Shiva,legendary figure
Shiza,human biblical figure
Shobab,human biblical figure
Shobach,human biblical figure
Shobai,human biblical figure
Shobal,human biblical figure
Shobal,human biblical figure
Shobek,human biblical figure
Shobi,human biblical figure
Shoham,human biblical figure
Shomer,human biblical figure
Shomer,human biblical figure
Shreyamsanatha Swami,God
Shreyamsanatha Swami,Tirthankara
Shri Ram,God
Shua,human biblical figure
Shua,human biblical figure
Shual,human biblical figure
Shuhah,human biblical figure
Shulamite,biblical character
Shun,legendary figure
Shuni,human biblical figure
